city,long,lat
ORQUEVAUX,5.39719,48.302389
OSNE-LE-VAL,5.191868,48.494464
OUDINCOURT,5.093935,48.225795
OUTREMECOURT,5.6828329,48.223487
OZIERES,5.471991,48.174819
PAILLY,5.414145,47.790752
PANSEY,5.2860319,48.470318
PARNOY-EN-BASSIGNY,5.6453,48.0078
PAROY-SUR-SAULX,5.255728,48.51293
PAUTAINES-AUGEVILLE,5.314363,48.352324
BASSONCOURT,5.559147,48.068155
PEIGNEY,5.361909,47.879788
PERRANCEY-LES-VIEUX-MOULINS,5.268376,47.8647149
PERROGNEY-LES-FONTAINES,5.198753,47.811617
PERRUSSE,5.481448,48.096796
PERTHES,4.822363,48.656279
PIERREMONT-SUR-AMANCE,5.6594,47.7992
BAUDRECOURT,4.960101,48.3959029
PLANRUPT,4.786045,48.508414
POINSENOT,5.003916,47.711839
POINSON-LES-GRANCEY,4.985748,47.7077
POINSON-LES-NOGENT,5.368002,47.994907
POISSONS,5.217746,48.4245469
PONT-LA-VILLE,4.890127,48.082906
AINGOULAINCOURT,5.286539,48.455317
BAY-SUR-AUBE,5.064463,47.821449
CHATELET-SUR-MEUSE,5.627481,47.977552
POULANGY,5.2549279,48.041965
PRASLAY,5.105255,47.741494
PRAUTHOY,5.29329,47.680269
PRESSIGNY,5.664015,47.747611
PREZ-SOUS-LAFAUCHE,5.494299,48.286355
PUELLEMONTIER,4.6996019,48.496043
RACHECOURT-SUZEMONT,4.96283,48.455922
RACHECOURT-SUR-MARNE,5.101525,48.52616
RANCONNIERES,5.557213,47.935312
RANGECOURT,5.4875489,48.0434089
RENNEPONT,4.856854,48.148518
REYNEL,5.337877,48.295071
RIAUCOURT,5.150059,48.177841
RICHEBOURG,5.059737,48.020713
RIMAUCOURT,5.330479,48.251477
RIVIERES-LE-BOIS,5.442171,47.737085
RIVIERE-LES-FOSSES,5.231743,47.6584969
RIZAUCOURT-BUCHEY,4.8652689,48.278532
ROBERT-MAGNY,4.848062,48.461278
ROCHEFORT-SUR-LA-COTE,5.20318,48.2209239
ROCHES-SUR-MARNE,5.038679,48.606766
BELMONT,5.544618,47.723822
ROCHETAILLEE,5.1151289,47.862125
ROLAMPONT,5.286168,47.95014
ROMAIN-SUR-MEUSE,5.535819,48.172856
ROUECOURT,5.068863,48.325136
ROUELLES,5.089091,47.8037909
ROUGEUX,5.583783,47.811129
ROUVRES-SUR-AUBE,4.994049,47.8573949
ROCHES-BETTAINCOURT,5.252481,48.304712
ROUVROY-SUR-MARNE,5.1468809,48.357435
RUPT,5.141322,48.424003
SAILLY,5.272989,48.433929
SAINT-BLIN,5.412834,48.271353
SAINT-BROINGT-LE-BOIS,5.421302,47.734093
SAINT-BROINGT-LES-FOSSES,5.273319,47.713852
SAINT-CIERGUES,5.254813,47.884062
SAINT-DIZIER,4.947418,48.637692
SAINTS-GEOSMES,5.32746,47.830384
BETTANCOURT-LA-FERREE,4.974729,48.652845
SAINT-LOUP-SUR-AUJON,5.087935,47.888218
SAINT-MARTIN-LES-LANGRES,5.264322,47.8898269
SAINT-MAURICE,5.406697,47.8458789
SAINT-THIEBAULT,5.578358,48.200722
SAINT-URBAIN-MACONCOURT,5.184528,48.400578
SAINT-VALLIER-SUR-MARNE,5.395357,47.836815
SARCEY,5.304865,48.055135
SARREY,5.426946,48.003122
SAUDRON,5.33019,48.491798
SAULLES,5.518555,47.709638
SEMOUTIERS-MONTSAON,5.05802,48.059444
BEURVILLE,4.832458,48.318587
SERQUEUX,5.737947,47.991943
SEXFONTAINES,5.038595,48.201213
SILVAROUVRES,4.786325,48.061261
SOMMANCOURT,5.035163,48.504079
SOMMERECOURT,5.659733,48.224961
SOMMEVOIRE,4.84107,48.412746
SONCOURT-SUR-MARNE,5.11438,48.25261
SOULAUCOURT-SUR-MOUZON,5.679716,48.198242
SOYERS,5.693873,47.869368
SUZANNECOURT,5.169372,48.445527
TERNAT,5.126922,47.906236
THILLEUX,4.801326,48.438966
THIVET,5.2886179,47.992283
THOL-LES-MILLIERES,5.482658,48.14716
THONNANCE-LES-JOINVILLE,5.173756,48.454814
THONNANCE-LES-MOULINS,5.2937649,48.409488
TORCENAY,5.465229,47.814396
TREIX,5.188015,48.147188
TROISFONTAINES-LA-VILLE,5.021844,48.541292
VAILLANT,5.154069,47.7102999
AIZANVILLE,4.89502,48.1076229
BIESLES,5.2949849,48.086188
VALCOURT,4.904837,48.616784
VALLERET,5.002487,48.487578
VARENNES-SUR-AMANCE,5.626161,47.897132
VAUDRECOURT,5.650956,48.206876
VAUDREMONT,4.904425,48.128307
VAUXBONS,5.155879,47.883287
VAUX-SOUS-AUBIGNY,5.285016,47.657295
BIZE,5.635205,47.838176
VAUX-SUR-BLAISE,4.971744,48.471481
VAUX-SUR-SAINT-URBAIN,5.208264,48.375433
VECQUEVILLE,5.142518,48.458151
VERBIESLES,5.185189,48.068947
VERSEILLES-LE-BAS,5.292006,47.763941
VERSEILLES-LE-HAUT,5.297572,47.769668
VESAIGNES-SOUS-LAFAUCHE,5.434326,48.280597
VESAIGNES-SUR-MARNE,5.263657,48.001
VESVRES-SOUS-CHALANCEY,5.1700039,47.6935519
VICQ,5.601784,47.923986
VIEVILLE,5.134872,48.239008
VIGNORY,5.101832,48.278331
VILLARS-EN-AZOIS,4.744008,48.068003
VILLARS-SANTENOGE,4.977766,47.751157
VILLE-EN-BLAISOIS,4.959765,48.43989
VILLEGUSIEN-LE-LAC,5.320787,47.736234
BLAISY,4.997009,48.173031
VILLIERS-EN-LIEU,4.901281,48.666381
VILLIERS-LE-SEC,5.065324,48.108445
VILLIERS-LES-APREY,5.211799,47.749973
VILLIERS-SUR-SUIZE,5.196134,47.980253
VITRY-EN-MONTAGNE,5.087435,47.825635
VITRY-LES-NOGENT,5.345111,47.993176
VIVEY,5.066067,47.734426
VOILLECOMTE,4.867679,48.505339
VOISEY,5.780522,47.884955
VOISINES,5.1831569,47.860425
VOUECOURT,5.136329,48.267323
VRAINCOURT,5.125123,48.240831
VRONCOURT-LA-COTE,5.509546,48.14882
BLECOURT,5.082948,48.381044
WASSY,4.948753,48.499508
BLESSONVILLE,5.009149,48.058336
BLUMERAY,4.85891,48.3648809
BOLOGNE,5.141196,48.202076
ALLICHAMPS,4.892755,48.560699
BOURBONNE-LES-BAINS,5.749422,47.953937
BOURDONS-SUR-ROGNON,5.348982,48.166817
BOURG,5.311646,47.79442
BOURG-SAINTE-MARIE,5.557697,48.18033
BOURMONT,5.587345,48.192589
BOUZANCOURT,4.950239,48.31471
BRACHAY,5.027948,48.376105
BRAINVILLE-SUR-MEUSE,5.586363,48.1780199
BRAUX-LE-CHATEL,4.944456,48.09894
AMBONVILLE,5.015608,48.311498
BRENNES,5.279137,47.795893
BRETHENAY,5.136268,48.155092
BREUVANNES-EN-BASSIGNY,5.609157,48.093311
BRIAUCOURT,5.1884249,48.208795
BRICON,4.977548,48.0812219
BROUSSEVAL,4.9675779,48.491401
ANDELOT-BLANCHEVILLE,5.298982,48.243861
BUGNIERES,5.101171,47.943814
CHAMPSEVRAINE,5.55,47.7478
BUSSON,5.359382,48.326607
BUXIERES-LES-CLEFMONT,5.458988,48.093877
BUXIERES-LES-VILLIERS,5.036421,48.1060019
CEFFONDS,4.763982,48.471094
CELLES-EN-BASSIGNY,5.542971,47.915624
CELSOY,5.478125,47.860808
CERISIERES,5.082315,48.3089889
CHALANCEY,5.140256,47.677758
CHALINDREY,5.426026,47.804587
VALS-DES-TILLES,5.0711,47.7044
CHALVRAINES,5.477388,48.241707
CHAMBRONCOURT,5.404549,48.3529989
CHAMOUILLEY,5.043628,48.605717
ACY-ROMANCE,4.345316,49.500478
AMBLY-FLEURY,4.485218,49.48619
CHAMPLIN,4.332248,49.840808
CHAPELLE,5.016599,49.742751
CHAPPES,4.270175,49.610164
CHARBOGNE,4.589075,49.502123
CHARDENY,4.600402,49.419077
CHARLEVILLE-MEZIERES,4.726096,49.762085
CHARNOIS,4.828138,50.107347
CHATEAU-PORCIEN,4.248459,49.532285
CHATEL-CHEHERY,4.953716,49.281954
ANCHAMPS,4.675371,49.930936
CHATELET-SUR-SORMONNE,4.521082,49.826656
CHATELET-SUR-RETOURNE,4.276197,49.4166529
CHAUMONT-PORCIEN,4.246922,49.649352
CHEHERY,4.875106,49.643586
CHEMERY-SUR-BAR,4.867627,49.599937
CHESNE,4.763326,49.513393
CHESNOIS-AUBONCOURT,4.568859,49.568183
CHEVEUGES,4.88234,49.66463
CHEVIERES,4.899089,49.333568
CHILLY,4.473545,49.837032
CHOOZ,4.807117,50.102368
CHUFFILLY-ROCHE,4.605751,49.447507
CLAVY-WARBY,4.5551,49.754095
CLIRON,4.612932,49.810805
CONDE-LES-HERPY,4.223653,49.528506
CONDE-LES-AUTRY,4.854375,49.250486
ANGECOURT,4.980523,49.634292
CONTREUVE,4.623342,49.361441
CORNAY,4.948663,49.300689
CORNY-MACHEROMENIL,4.442787,49.577965
COUCY,4.457489,49.50404
COULOMMES-ET-MARQUENY,4.58051,49.434842
CROIX-AUX-BOIS,4.792717,49.402268
DAIGNY,4.991586,49.703265
DAMOUZY,4.675522,49.7974869
DEUX-VILLES,5.230845,49.649907
DEVILLE,4.705194,49.879771
ANNELLES,4.418457,49.428036
DOM-LE-MESNIL,4.807136,49.689009
DOMMERY,4.473623,49.676018
DONCHERY,4.874669,49.694909
DOUMELY-BEGNY,4.301392,49.633522
DOUX,4.432601,49.5057959
DOUZY,5.042097,49.670682
DRAIZE,4.334448,49.657857
DRICOURT,4.5136,49.3961
ECAILLE,4.211661,49.4175309
ECHELLE,4.473517,49.800698
ANTHENY,4.312987,49.846889
ECLY,4.289183,49.543906
ECORDAL,4.581358,49.527211
ELAN,4.755175,49.663598
ESCOMBRES-ET-LE-CHESNOIS,5.135622,49.703413
ESTREBAY,4.355594,49.828881
ETALLE,4.443917,49.846962
ETEIGNIERES,4.388973,49.885975
ETREPIGNY,4.753669,49.684893
EUILLY-ET-LOMBUT,5.12078,49.629286
AOUSTE,4.316108,49.799009
EVIGNY,4.672738,49.730802
EXERMONT,5.0058809,49.294757
FAGNON,4.636675,49.7354259
FAISSAULT,4.511811,49.607642
FALAISE,4.728958,49.378136
FAUX,4.4981099,49.538038
FEPIN,4.72678,50.019143
FEREE,4.302259,49.762694
FERTE-SUR-CHIERS,5.241191,49.575631
FLAIGNES-HAVYS,4.401253,49.818745
APREMONT,4.987899,49.269365
FLEIGNEUX,4.947871,49.747839
FLEVILLE,4.9694269,49.305135
FLIGNY,4.264543,49.881374
FLIZE,4.771428,49.69525
FLOING,4.929833,49.722278
FOISCHES,4.777718,50.127646
FOSSE,5.004143,49.445578
FRAILLICOURT,4.1619339,49.666887
FRANCHEVAL,5.0488799,49.701109
ARDEUIL-ET-MONTFAUXELLES,4.706713,49.268718
FRANCHEVILLE,4.712943,49.7289699
FRETY,4.282277,49.739509
FROMELENNES,4.8592129,50.122013
FROMY,5.249791,49.596284
FUMAY,4.705971,49.994464
GERMONT,4.876783,49.436781
GERNELLE,4.817491,49.767745
GESPUNSART,4.828969,49.821439
GIRONDELLE,4.390852,49.846532
GRANDES-ARMOISES,4.892971,49.531719
GIVET,4.824387,50.136386
GIVONNE,4.987588,49.719717
GIVRON,4.28935,49.64881
GIVRY,4.536176,49.489899
GLAIRE,4.913349,49.711489
GOMONT,4.1617559,49.500518
GRANDCHAMP,4.398048,49.644411
GRANDHAM,4.860191,49.299388
GRANDPRE,4.870649,49.341145
GRANDVILLE,4.801474,49.784449
PETITES-ARMOISES,4.8249639,49.503762
GRIVY-LOISY,4.6325649,49.417506
GRUYERES,4.6017789,49.710588
GUE-D'HOSSUS,4.533468,49.956176
GUIGNICOURT-SUR-VENCE,4.651268,49.680495
GUINCOURT,4.624867,49.557673
HAGNICOURT,4.584232,49.60736
HAM-LES-MOINES,4.598297,49.795097
HAM-SUR-MEUSE,4.78018,50.11013
HANNAPPES,4.231141,49.822819
HANNOGNE-SAINT-MARTIN,4.829554,49.6727459
ARNICOURT,4.34751,49.556328
HANNOGNE-SAINT-REMY,4.142156,49.60545
HARAUCOURT,4.959388,49.622541
HARCY,4.562011,49.836728
HARGNIES,4.791574,50.020083
HARRICOURT,4.931267,49.434442
HAUDRECY,4.615375,49.785093
HAULME,4.785938,49.860629
HAUTES-RIVIERES,4.84195,49.8839479
HAUTEVILLE,4.294719,49.583581
ARREUX,4.651455,49.824889
HAUVINE,4.400051,49.303016
HAYBES,4.706894,50.010613
HERBEUVAL,5.340426,49.603099
HERPY-L'ARLESIENNE,4.208501,49.523351
HIERGES,4.739429,50.104742
HORGNE,4.670139,49.627144
HOUDILCOURT,4.125681,49.425101
ARTAISE-LE-VIVIER,4.895374,49.57811
HOULDIZY,4.669534,49.809434
ILLY,4.961304,49.735689
INAUMONT,4.3135519,49.558532
ISSANCOURT-ET-RUMEL,4.829754,49.756748
JANDUN,4.5567909,49.6627889
JOIGNY-SUR-MEUSE,4.7621969,49.83835
JONVAL,4.664911,49.571349
JUNIVILLE,4.38328,49.3968459
ASFELD,4.116935,49.469139
JUSTINE-HERBIGNY,4.324619,49.596633
LAIFOUR,4.693408,49.912462
LALOBBE,4.375314,49.667938
LAMETZ,4.688421,49.5298019
LANCON,4.875967,49.274814
LANDRES-ET-SAINT-GEORGES,5.009679,49.352454
LANDRICHAMPS,4.830137,50.089292
LAUNOIS-SUR-VENCE,4.5387579,49.653856
LAVAL-MORENCY,4.490825,49.832218
ATTIGNY,4.5776519,49.478191
LEFFINCOURT,4.546435,49.386577
LEPRON-LES-VALLEES,4.452396,49.760035
LETANNE,5.080991,49.544613
LIART,4.340077,49.769136
LINAY,5.223455,49.615412
LIRY,4.6591319,49.307604
LOGNY-BOGNY,4.395676,49.777691
LONGWE,4.788109,49.390275
AUBIGNY-LES-POTHEES,4.434973,49.77666
LONNY,4.586362,49.816104
LOUVERGNY,4.739434,49.551864
LUCQUY,4.480612,49.538594
LUMES,4.7841509,49.735251
MACHAULT,4.499246,49.355262
MAIRY,5.047979,49.648499
MAISONCELLE-ET-VILLERS,4.912308,49.597412
MALANDRY,5.195099,49.578851
AUBONCOURT-VAUZELLES,4.490405,49.552778
MANRE,4.664477,49.261724
MARANWEZ,4.340734,49.728784
MARBY,4.429009,49.828994
MARCQ,4.926907,49.319534
MARGNY,5.351638,49.6142619
MARGUT,5.259399,49.583695
MARLEMONT,4.375019,49.749924
MARQUIGNY,4.707838,49.551068
MARS-SOUS-BOURCQ,4.640867,49.396876
AUBRIVES,4.762127,50.102892
MARVAUX-VIEUX,4.680085,49.289922
MATTON-ET-CLEMENCY,5.201447,49.665425
MAUBERT-FONTAINE,4.428444,49.867932
MAZERNY,4.613402,49.610436
MAZURES,4.626513,49.88797
MENIL-ANNELLES,4.443382,49.439196
MENIL-LEPINOIS,4.284767,49.377938
MESMONT,4.400365,49.615192
MESSINCOURT,5.153287,49.680349
AUFLANCE,5.291556,49.617919
MOGUES,5.276955,49.6521479
MOIRY,5.275848,49.592167
MONCELLE,4.997844,49.69294
MONDIGNY,4.6378769,49.71049
MONTCHEUTIN,4.820614,49.29154
MONTCY-NOTRE-DAME,4.742653,49.774668
AIGLEMONT,4.765983,49.78157
AUGE,4.26964,49.860133
MONT-DIEU,4.863595,49.547654
MONTGON,4.713395,49.505427
MONTHERME,4.730618,49.886854
MONTHOIS,4.707615,49.312418
MONTIGNY-SUR-MEUSE,4.721602,50.047697
MONTIGNY-SUR-VENCE,4.6192149,49.646426
MONT-LAURENT,4.480118,49.469162
MONTMEILLANT,4.329929,49.693083
MONT-SAINT-MARTIN,4.646337,49.335766
MONT-SAINT-REMY,4.480251,49.388618
AURE,4.63527,49.27381
MOURON,4.785939,49.310785
MOUZON,5.077257,49.606115
MURTIN-ET-BOGNY,4.536766,49.817219
NANTEUIL-SUR-AISNE,4.3002079,49.512433
NEUFLIZE,4.3046049,49.410415
NEUFMAISON,4.506869,49.761085
NEUFMANIL,4.796256,49.8096729
NEUVILLE-A-MAIRE,4.855577,49.581534
NEUVILLE-AUX-JOUTES,4.229894,49.920949
NEUVILLE-LEZ-BEAULIEU,4.331393,49.866571
AUSSONCE,4.324032,49.349835
NEUVILLE-EN-TOURNE-A-FUY,4.375665,49.347955
NEUVILLE-DAY,4.687648,49.495543
NEUVILLE-LES-THIS,4.600569,49.7417019
NEUVILLE-LES-WASIGNY,4.35959,49.644153
NEUVIZY,4.53479,49.629194
NOIRVAL,4.796242,49.459382
NOUART,5.048616,49.440972
NOUVION-SUR-MEUSE,4.793407,49.699541
NOUZONVILLE,4.744117,49.815569
NOVION-PORCIEN,4.424809,49.599239
AUTHE,4.879044,49.458204
NOVY-CHEVRIERES,4.446315,49.536584
NOYERS-PONT-MAUGIS,4.938231,49.660657
OCHES,4.92663,49.5043999
OLIZY-PRIMAT,4.775089,49.346355
OMICOURT,4.831319,49.631853
OMONT,4.731332,49.597411
OSNES,5.163859,49.655463
PAUVRES,4.491682,49.411005
PERTHES,4.349692,49.449638
AUTRECOURT-ET-POURRON,5.029022,49.612392
POILCOURT-SYDNEY,4.100985,49.422356
POIX-TERRON,4.641824,49.648874
POURU-AUX-BOIS,5.091637,49.706335
POURU-SAINT-REMY,5.08154,49.679372
PREZ,4.35182,49.799877
PRIX-LES-MEZIERES,4.695862,49.754593
PUILLY-ET-CHARBEAUX,5.269957,49.631045
PUISEUX,4.541823,49.591869
PURE,5.173809,49.672089
AUTRUCHE,4.899581,49.45421
QUATRE-CHAMPS,4.765806,49.445296
QUILLY,4.601539,49.408064
RAILLICOURT,4.586951,49.652152
RANCENNES,4.816853,50.11698
RAUCOURT-ET-FLABA,4.957549,49.6015609
REGNIOWEZ,4.429788,49.937614
REMAUCOURT,4.235548,49.608432
REMILLY-AILLICOURT,4.994441,49.651833
REMILLY-LES-POTHEES,4.533419,49.781502
AUTRY,4.837889,49.26755
RENNEVILLE,4.130521,49.65831
RENWEZ,4.602322,49.838427
RETHEL,4.365349,49.508868
REVIN,4.637199,49.941893
RILLY-SUR-AISNE,4.633329,49.486832
RIMOGNE,4.540424,49.840759
ROCQUIGNY,4.2491,49.689743
ROCROI,4.519757,49.925149
ROIZY,4.176932,49.42494
ROMAGNE,4.314806,49.678788
AUVILLERS-LES-FORGES,4.358217,49.863075
ROUVROY-SUR-AUDRY,4.491884,49.788068
RUBECOURT-ET-LAMECOURT,5.021922,49.6901
RUBIGNY,4.196206,49.685176
RUMIGNY,4.266025,49.808079
SABOTTERIE,4.670732,49.54782
SACHY,5.131162,49.669584
SAILLY,5.175407,49.611759
SAINT-CLEMENT-A-ARNES,4.4288,49.300329
SAINT-ETIENNE-A-ARNES,4.495178,49.310839
AVANCON,4.244583,49.475005
SAINT-FERGEUX,4.2131109,49.5632779
SAINT-GERMAINMONT,4.132069,49.507576
SAINT-JEAN-AUX-BOIS,4.306533,49.725186
SAINT-JUVIN,4.939055,49.335405
SAINT-LAMBERT-ET-MONT-DE-JEUX,4.608478,49.49786
SAINT-LAURENT,4.77202,49.76421
SAINT-LOUP-EN-CHAMPAGNE,4.219292,49.45541
SAINT-LOUP-TERRIER,4.61602,49.576458
SAINT-MARCEAU,4.721371,49.709767
SAINT-MARCEL,4.572066,49.76344
AVAUX,4.084445,49.4559489
SAINTE-MARIE,4.669472,49.371853
SAINT-MENGES,4.925995,49.73811
SAINT-MOREL,4.695862,49.337573
SAINT-PIERRE-A-ARNES,4.453752,49.299596
SAINT-PIERREMONT,4.938353,49.486075
SAINT-PIERRE-SUR-VENCE,4.672771,49.693149
SAINT-QUENTIN-LE-PETIT,4.079172,49.58379
SAINT-REMY-LE-PETIT,4.2392709,49.413666
SAINTE-VAUBOURG,4.589282,49.460712
SAPOGNE-SUR-MARCHE,5.316565,49.600606
AIRE,4.161911,49.481675
AYVELLES,4.756831,49.721857
SAPOGNE-ET-FEUCHERES,4.795187,49.659477
SAULCES-CHAMPENOISES,4.504902,49.450739
SAULCES-MONCLIN,4.496734,49.576438
SAULT-LES-RETHEL,4.364095,49.497739
SAULT-SAINT-REMY,4.160348,49.426153
SAUVILLE,4.794448,49.556221
SAVIGNY-SUR-AISNE,4.724553,49.359475
SECHAULT,4.736578,49.263487
SECHEVAL,4.660799,49.859178
SEDAN,4.93863,49.70349
BAALONS,4.669616,49.594225
SEMIDE,4.582846,49.340671
SEMUY,4.658646,49.487281
SENUC,4.836407,49.313378
SERAINCOURT,4.201996,49.611433
SERY,4.349545,49.582744
SEUIL,4.4509,49.479149
SEVIGNY-LA-FORET,4.494097,49.8877049
SEVIGNY-WALEPPE,4.080755,49.60468
SIGNY-L'ABBAYE,4.41868,49.6984629
BALAIVES-ET-BUTZ,4.733995,49.673885
SIGNY-LE-PETIT,4.279582,49.9039379
SIGNY-MONTLIBERT,5.302693,49.57891
SINGLY,4.700263,49.642077
SOMMAUTHE,4.982673,49.493227
SOMMERANCE,4.986856,49.328806
SON,4.275696,49.581866
SORBON,4.355967,49.538243
SORCY-BAUTHEMONT,4.535558,49.535872
SORMONNE,4.566077,49.810981
BALAN,4.96253,49.693333
STONNE,4.92692,49.550218
SUGNY,4.656321,49.358923
SURY,4.608956,49.765936
SUZANNE,4.634823,49.517076
SY,4.86881,49.516151
TAGNON,4.290728,49.438335
TAILLETTE,4.48637,49.930764
TAILLY,5.082671,49.435221
TAIZY,4.259729,49.521442
TANNAY,4.833254,49.526031
BALHAM,4.160311,49.49134
TARZY,4.295036,49.8701999
TERMES,4.823517,49.3228579
TERRON-SUR-AISNE,4.694932,49.452716
TETAIGNE,5.130503,49.650989
THELONNE,4.942706,49.651251
THENORGUES,4.928823,49.405734
THILAY,4.8075,49.872516
THIN-LE-MOUTIER,4.504513,49.719094
BALLAY,4.747949,49.429892
THIS,4.608622,49.749133
THOUR,4.089718,49.539186
THUGNY-TRUGNY,4.425744,49.48382
TOGES,4.776146,49.425056
TOULIGNY,4.616722,49.670544
TOURCELLES-CHAUMONT,4.603209,49.401922
TOURNAVAUX,4.785942,49.873115
TOURNES,4.637346,49.797875
TOURTERON,4.63686,49.540256
TREMBLOIS-LES-CARIGNAN,5.257056,49.6582999
BANOGNE-RECOUVRANCE,4.132884,49.571306
TREMBLOIS-LES-ROCROI,4.495929,49.848735
VANDY,4.7035729,49.43416
VAUX-CHAMPAGNE,4.555889,49.443162
VAUX-EN-DIEULET,4.991078,49.482347
VAUX-LES-MOURON,4.783782,49.298965
VAUX-LES-RUBIGNY,4.187073,49.691056
VAUX-LES-MOUZON,5.130184,49.607726
VAUX-MONTREUIL,4.563352,49.576218
VAUX-VILLAINE,4.470663,49.771366
VENDRESSE,4.794348,49.6044399
VERPEL,4.933366,49.383391
VERRIERES,4.873573,49.492793
VIEL-SAINT-REMY,4.502273,49.629215
VIEUX-LES-ASFELD,4.102786,49.458252
VILLERS-CERNAY,5.031536,49.716869
VILLERS-DEVANT-LE-THOUR,4.079867,49.513013
VILLERS-DEVANT-MOUZON,5.031018,49.6242639
VILLERS-LE-TILLEUL,4.726862,49.635993
VILLERS-LE-TOURNEUR,4.565889,49.627079
BARBY,4.314254,49.521674
VILLERS-SEMEUSE,4.75058,49.7379109
VILLERS-SUR-BAR,4.848586,49.679703
VILLERS-SUR-LE-MONT,4.679513,49.664449
VILLE-SUR-LUMES,4.788899,49.7532319
VILLE-SUR-RETOURNE,4.4432729,49.395956
VILLY,5.2263,49.593352
VIREUX-MOLHAIN,4.724539,50.086319
VIREUX-WALLERAND,4.727663,50.08448
VIVIER-AU-COURT,4.830856,49.733206
VONCQ,4.6655239,49.470802
BAR-LES-BUZANCY,4.94037,49.432691
VOUZIERS,4.700375,49.398265
VRIGNE-AUX-BOIS,4.857817,49.737021
VRIGNE-MEUSE,4.835826,49.706677
VRIZY,4.676798,49.425992
WADELINCOURT,4.937946,49.683037
WAGNON,4.4299,49.6300389
WARCQ,4.680389,49.769104
WARNECOURT,4.649628,49.7328339
WASIGNY,4.3540789,49.631101
ALINCOURT,4.344034,49.403716
WIGNICOURT,4.578579,49.578731
WILLIERS,5.310368,49.667068
YONCQ,5.015472,49.566836
YVERNAUMONT,4.657355,49.677606
BAYONVILLE,5.005436,49.3954949
BAZEILLES,4.976835,49.676651
BEAUMONT-EN-ARGONNE,5.056897,49.538013
BEFFU-ET-LE-MORTHOMME,4.900276,49.369503
BELLEVILLE-ET-CHATILLON-SUR-BAR,4.8292,49.4469
BELVAL,4.63404,49.7762699
BELVAL-BOIS-DES-DAMES,5.0343159,49.470432
ALLAND'HUY-ET-SAUSSEUIL,4.556921,49.513421
BERGNICOURT,4.253899,49.419221
BERLIERE,4.919211,49.522561
BERTONCOURT,4.398862,49.536135
BESACE,4.958743,49.5566389
BIERMES,4.385334,49.48657
BIEVRES,5.264767,49.55626
BIGNICOURT,4.423383,49.39916
BLAGNY,5.190925,49.620191
BLANCHEFOSSE-ET-BAY,4.235745,49.77659
ALLEUX,4.736849,49.471488
BLANZY-LA-SALONNAISE,4.169918,49.488464
BLOMBAY,4.452504,49.824348
BOSSEVAL-ET-BRIANCOURT,4.874975,49.754444
BOSSUS-LES-RUMIGNY,4.257778,49.8373909
BOUCONVILLE,4.762763,49.254925
BOULT-AUX-BOIS,4.842704,49.4312029
BOULZICOURT,4.6979,49.691755
BOURCQ,4.634114,49.385969
BOURG-FIDELE,4.539518,49.8909949
BOUTANCOURT,4.772094,49.685137
AMAGNE,4.504982,49.517107
BOUVELLEMONT,4.662383,49.5837969
BOGNY-SUR-MEUSE,4.7678,49.8508
BRECY-BRIERES,4.764479,49.322986
BREVILLY,5.076644,49.663012
BRIENNE-SUR-AISNE,4.053191,49.433082
BRIEULLES-SUR-BAR,4.853659,49.476396
BRIQUENAY,4.878224,49.405536
BROGNON,4.289018,49.928367
BULSON,4.916413,49.628029
BUZANCY,4.955044,49.426711
AMBLIMONT,5.062657,49.628983
CARIGNAN,5.168674,49.632487
CAUROY,4.469734,49.347259
CERNION,4.43061,49.798068
CHAGNY,4.703687,49.575968
CHALANDRY-ELAIRE,4.747679,49.710576
CHALLERANGE,4.745659,49.3104579
CHAMPIGNEULLE,4.926922,49.351199
CHAMPIGNEUL-SUR-VENCE,4.65511,49.700064
ABBECOURT,3.179801,49.596071
ALLEMANT,3.451018,49.460097
BONY,3.223534,49.987839
BOSMONT-SUR-SERRE,3.85845,49.732355
BOUCONVILLE-VAUCLAIR,3.753154,49.465623
BOUE,3.697812,50.012451
BOUFFIGNEREUX,3.845521,49.373292
BOURESCHES,3.308224,49.062957
BOURG-ET-COMIN,3.654931,49.394962
BOURGUIGNON-SOUS-COUCY,3.158441,49.543816
BOURGUIGNON-SOUS-MONTBAVIN,3.540263,49.527585
BOUTEILLE,3.974475,49.859413
AMBLENY,3.184853,49.380062
BRAINE,3.532218,49.341301
BRANCOURT-EN-LAONNOIS,3.419042,49.513496
BRANCOURT-LE-GRAND,3.381891,49.976413
BRASLES,3.426989,49.047858
BRAYE-EN-LAONNOIS,3.609078,49.4410219
BRAYE-EN-THIERACHE,3.957222,49.77945
BRAY-SAINT-CHRISTOPHE,3.143993,49.771667
BRAYE,3.370899,49.423125
BRECY,3.429161,49.148435
AMBRIEF,3.402787,49.317866
BRENELLE,3.541242,49.365409
BRENY,3.3491399,49.185801
BRIE,3.482053,49.601222
BRISSAY-CHOIGNY,3.378081,49.721066
BRISSY-HAMEGICOURT,3.379661,49.742714
BRUMETZ,3.158735,49.100484
BRUNEHAMEL,4.179777,49.77041
BRUYERES-SUR-FERE,3.445323,49.189775
BRUYERES-ET-MONTBERAULT,3.670568,49.527337
BRUYS,3.564184,49.270288
AMIFONTAINE,3.915629,49.483097
BUCILLY,4.091969,49.876959
BUCY-LE-LONG,3.392436,49.390092
BUCY-LES-CERNY,3.516064,49.58267
BUCY-LES-PIERREPONT,3.904275,49.649494
